# Download from ensembl database through its query tool BioMart.
# 'Symbol' is Ensembl Gene ID.
# 'ID' is the numeric form of 'Symbol'.
# 'Family' is not given in original file, and we define it on our own. 
# 'Orient' is not given.
# ID	Family	Sysmbol	Species	Chromosome	Orient	Start	End
60878	3675	ENSMUSG00000060878	Mus musculus	19	-	11970489	11971540
60882	12213	ENSMUSG00000060882	Mus musculus	6	-	21166299	21679804
60888	4756	ENSMUSG00000060888	Mus musculus	7	-	110004835	110005785
60890	9828	ENSMUSG00000060890	Mus musculus	X	-	97800836	97813832
60904	15249	ENSMUSG00000060904	Mus musculus	10	-	88194111	88206827
60905	11747	ENSMUSG00000060905	Mus musculus	9	-	39024944	39025879
60913	9845	ENSMUSG00000060913	Mus musculus	3	-	19544460	19591599
60923	931	ENSMUSG00000060923	Mus musculus	11	-	30405991	30549404
60924	16390	ENSMUSG00000060924	Mus musculus	8	-	15892545	17534974
60935	121	ENSMUSG00000060935	Mus musculus	10	-	84565519	84580326
60950	6711	ENSMUSG00000060950	Mus musculus	12	-	112916354	112922111
60956	11643	ENSMUSG00000060956	Mus musculus	16	-	36136025	36137820
60961	14724	ENSMUSG00000060961	Mus musculus	5	-	89316322	89664819
60962	4451	ENSMUSG00000060962	Mus musculus	7	-	31548782	31566077
60969	9205	ENSMUSG00000060969	Mus musculus	13	-	72095682	72101171
60985	5903	ENSMUSG00000060985	Mus musculus	1	-	158185528	158232729
60988	15095	ENSMUSG00000060988	Mus musculus	2	-	54288728	54970720
60992	7156	ENSMUSG00000060992	Mus musculus	15	-	103103331	103130293
61000	5055	ENSMUSG00000061000	Mus musculus	7	-	115765328	115766278
61013	471	ENSMUSG00000061013	Mus musculus	18	-	6934998	7004754
61024	9916	ENSMUSG00000061024	Mus musculus	1	-	9535539	9537531
61028	16459	ENSMUSG00000061028	Mus musculus	7	-	20166393	20189817
61032	7387	ENSMUSG00000061032	Mus musculus	10	-	77863132	77875740
61046	8363	ENSMUSG00000061046	Mus musculus	17	-	25919768	25922513
61048	16338	ENSMUSG00000061048	Mus musculus	8	-	109034791	109080792
61062	8698	ENSMUSG00000061062	Mus musculus	17	-	78890904	78892878
61079	16192	ENSMUSG00000061079	Mus musculus	7	-	117205216	117238906
61080	12416	ENSMUSG00000061080	Mus musculus	16	-	41533318	42181792
61082	12000	ENSMUSG00000061082	Mus musculus	X	-	50423173	50467582
61086	14247	ENSMUSG00000061086	Mus musculus	11	-	104411977	104448529
61091	3740	ENSMUSG00000061091	Mus musculus	6	-	42712053	42713006
61099	14864	ENSMUSG00000061099	Mus musculus	7	-	31514799	31528700
61100	9404	ENSMUSG00000061100	Mus musculus	16	-	48842665	48844574
61104	12068	ENSMUSG00000061104	Mus musculus	8	-	98349254	98350033
61118	228	ENSMUSG00000061118	Mus musculus	5	-	135540076	135541235
61119	10558	ENSMUSG00000061119	Mus musculus	7	-	100023807	100082495
61126	7016	ENSMUSG00000061126	Mus musculus	17	-	32589668	32630265
61130	14636	ENSMUSG00000061130	Mus musculus	17	-	85357355	85423074
61132	1954	ENSMUSG00000061132	Mus musculus	19	-	41003417	41069025
61136	5521	ENSMUSG00000061136	Mus musculus	2	-	52997509	53050221
61143	5459	ENSMUSG00000061143	Mus musculus	3	-	51493359	51908155
61163	15716	ENSMUSG00000061163	Mus musculus	9	-	19370879	19371826
61165	11662	ENSMUSG00000061165	Mus musculus	9	-	37536683	37538566
61171	6854	ENSMUSG00000061171	Mus musculus	2	-	65154690	65202083
61175	946	ENSMUSG00000061175	Mus musculus	3	-	79260172	79297397
61181	1406	ENSMUSG00000061181	Mus musculus	9	-	121726487	121740197
61186	7983	ENSMUSG00000061186	Mus musculus	2	-	10292074	10516880
61187	6328	ENSMUSG00000061187	Mus musculus	1	-	15057114	15057692
61195	8654	ENSMUSG00000061195	Mus musculus	2	-	111323507	111324520
61207	10030	ENSMUSG00000061207	Mus musculus	17	-	34960938	34973848
61244	11762	ENSMUSG00000061244	Mus musculus	14	-	49631818	49686342
61259	15125	ENSMUSG00000061259	Mus musculus	5	-	86731879	86802412
61283	14693	ENSMUSG00000061283	Mus musculus	X	-	115593317	115594346
61286	1808	ENSMUSG00000061286	Mus musculus	7	-	26444221	26453041
61288	9761	ENSMUSG00000061288	Mus musculus	5	-	117570138	117725226
61292	7084	ENSMUSG00000061292	Mus musculus	5	-	146890843	146924451
61295	3747	ENSMUSG00000061295	Mus musculus	2	-	89831395	89834552
61298	11902	ENSMUSG00000061298	Mus musculus	4	-	110070303	111336929
61306	6847	ENSMUSG00000061306	Mus musculus	11	-	119965766	120012626
61311	7406	ENSMUSG00000061311	Mus musculus	2	-	101481033	101489658
61313	2268	ENSMUSG00000061313	Mus musculus	8	-	26835821	26864672
61315	12937	ENSMUSG00000061315	Mus musculus	10	-	127472701	127485688
61322	13819	ENSMUSG00000061322	Mus musculus	4	-	41516827	41585183
61342	4514	ENSMUSG00000061342	Mus musculus	2	-	88025036	88025974
61344	13264	ENSMUSG00000061344	Mus musculus	11	-	58497377	58498297
61353	612	ENSMUSG00000061353	Mus musculus	6	-	117118553	117131385
61356	1468	ENSMUSG00000061356	Mus musculus	14	-	66223822	66267281
61360	1524	ENSMUSG00000061360	Mus musculus	15	-	81695749	81702330
61361	13035	ENSMUSG00000061361	Mus musculus	16	-	19530073	19531011
61387	3717	ENSMUSG00000061387	Mus musculus	19	-	13728936	13729886
61392	8348	ENSMUSG00000061392	Mus musculus	X	-	89024885	89028357
61393	5235	ENSMUSG00000061393	Mus musculus	9	-	119311562	119342619
61397	15795	ENSMUSG00000061397	Mus musculus	15	-	101759765	101770755
61404	11747	ENSMUSG00000061404	Mus musculus	9	-	38854199	38855134
61410	1368	ENSMUSG00000061410	Mus musculus	8	-	124123368	124175833
61411	2605	ENSMUSG00000061411	Mus musculus	2	-	153233198	153355709
61414	5545	ENSMUSG00000061414	Mus musculus	6	-	127527993	127579956
61436	16536	ENSMUSG00000061436	Mus musculus	6	-	38647905	38825952
61451	11876	ENSMUSG00000061451	Mus musculus	19	-	5080732	5085493
61452	15721	ENSMUSG00000061452	Mus musculus	10	-	77188604	77189593
61455	330	ENSMUSG00000061455	Mus musculus	4	-	48137787	48199379
61458	10756	ENSMUSG00000061458	Mus musculus	12	-	17355264	17436900
61461	7639	ENSMUSG00000061461	Mus musculus	5	-	53658411	53669778
61462	5923	ENSMUSG00000061462	Mus musculus	11	-	58825643	58949904
61474	6588	ENSMUSG00000061474	Mus musculus	13	-	101505910	101514614
61477	1263	ENSMUSG00000061477	Mus musculus	12	-	29315963	29320790
61479	10925	ENSMUSG00000061479	Mus musculus	7	-	27972026	27981290
61488	86	ENSMUSG00000061488	Mus musculus	10	-	60772569	60773065
61490	11734	ENSMUSG00000061490	Mus musculus	15	-	58678133	58678876
61511	2156	ENSMUSG00000061511	Mus musculus	7	-	25396347	25398032
61517	5900	ENSMUSG00000061517	Mus musculus	14	-	118632460	118635653
61524	16041	ENSMUSG00000061524	Mus musculus	14	-	122874606	122879550
61527	16418	ENSMUSG00000061527	Mus musculus	15	-	101537501	101543322
61531	10964	ENSMUSG00000061531	Mus musculus	2	-	14096151	14141097
61533	8924	ENSMUSG00000061533	Mus musculus	12	-	92236937	92622818
61535	14039	ENSMUSG00000061535	Mus musculus	5	-	43906827	44010038
61536	2424	ENSMUSG00000061536	Mus musculus	9	-	121592163	121614147
61540	9899	ENSMUSG00000061540	Mus musculus	4	-	63023483	63026911
61559	1276	ENSMUSG00000061559	Mus musculus	9	-	54564971	54582316
61561	13336	ENSMUSG00000061561	Mus musculus	8	-	74623661	74625126
61576	2802	ENSMUSG00000061576	Mus musculus	5	-	27144599	28053021
61577	4741	ENSMUSG00000061577	Mus musculus	8	-	97447594	97467180
61578	6359	ENSMUSG00000061578	Mus musculus	5	-	117864009	118217995
61584	48	ENSMUSG00000061584	Mus musculus	1	-	37962768	37973338
61589	1645	ENSMUSG00000061589	Mus musculus	10	-	80217951	80257136
61603	2778	ENSMUSG00000061603	Mus musculus	12	-	53800370	54252002
61607	4062	ENSMUSG00000061607	Mus musculus	17	-	35981380	35996614
61613	4615	ENSMUSG00000061613	Mus musculus	17	-	31784027	31795699
61614	15716	ENSMUSG00000061614	Mus musculus	9	-	19142906	19143844
61626	4160	ENSMUSG00000061626	Mus musculus	7	-	110925580	110926857
61633	5850	ENSMUSG00000061633	Mus musculus	15	-	81810975	81811993
61637	4308	ENSMUSG00000061637	Mus musculus	19	-	13169183	13170136
61650	582	ENSMUSG00000061650	Mus musculus	11	-	59761752	59774624
61665	5964	ENSMUSG00000061665	Mus musculus	17	-	42929900	43013377
61666	10237	ENSMUSG00000061666	Mus musculus	11	-	86847400	86887622
61686	11684	ENSMUSG00000061686	Mus musculus	9	-	39647021	39647944
61689	13539	ENSMUSG00000061689	Mus musculus	2	-	156490614	156590099
61701	11768	ENSMUSG00000061701	Mus musculus	9	-	109119946	109137243
61704	4268	ENSMUSG00000061704	Mus musculus	2	-	85914899	85915831
61718	11953	ENSMUSG00000061718	Mus musculus	11	-	98210052	98219102
61723	167	ENSMUSG00000061723	Mus musculus	7	-	149684741	149701914
61731	2905	ENSMUSG00000061731	Mus musculus	15	-	52895593	53177714
61740	8877	ENSMUSG00000061740	Mus musculus	15	-	82201905	82210592
61742	14384	ENSMUSG00000061742	Mus musculus	19	-	6465196	6543019
61751	16115	ENSMUSG00000061751	Mus musculus	16	-	33974344	34573618
61755	5626	ENSMUSG00000061755	Mus musculus	5	-	42178671	42235554
61758	9779	ENSMUSG00000061758	Mus musculus	6	-	34334281	34346948
61759	4161	ENSMUSG00000061759	Mus musculus	10	-	5891404	5913936
61762	12383	ENSMUSG00000061762	Mus musculus	6	-	7505071	7512973
61769	2228	ENSMUSG00000061769	Mus musculus	6	-	129963051	129976972
61778	11151	ENSMUSG00000061778	Mus musculus	X	-	161374975	161418267
61780	15522	ENSMUSG00000061780	Mus musculus	10	-	79353655	79355399
61782	5055	ENSMUSG00000061782	Mus musculus	7	-	115810932	115811876
61798	5139	ENSMUSG00000061798	Mus musculus	2	-	88692109	88693038
61802	5464	ENSMUSG00000061802	Mus musculus	18	-	7088231	7297899
61808	61	ENSMUSG00000061808	Mus musculus	18	-	20823914	20832383
61809	1515	ENSMUSG00000061809	Mus musculus	2	-	23927241	23952115
61815	8784	ENSMUSG00000061815	Mus musculus	1	-	74172115	74194797
61816	14250	ENSMUSG00000061816	Mus musculus	1	-	66970872	66991606
61825	13826	ENSMUSG00000061825	Mus musculus	8	-	107370986	107378164
61835	13264	ENSMUSG00000061835	Mus musculus	11	-	58571169	58572089
61838	11362	ENSMUSG00000061838	Mus musculus	6	-	95424131	95668794
61845	2665	ENSMUSG00000061845	Mus musculus	8	-	22204700	22205681
61848	1627	ENSMUSG00000061848	Mus musculus	15	-	81802808	81803322
61859	4792	ENSMUSG00000061859	Mus musculus	4	-	98062482	98386294
61863	6149	ENSMUSG00000061863	Mus musculus	1	-	55217489	55343249
61878	13699	ENSMUSG00000061878	Mus musculus	11	-	116392239	116397988
61882	13321	ENSMUSG00000061882	Mus musculus	5	-	124394242	124417137
61887	16373	ENSMUSG00000061887	Mus musculus	4	-	106584075	106722298
61894	5879	ENSMUSG00000061894	Mus musculus	4	-	128260785	128287342
61898	15638	ENSMUSG00000061898	Mus musculus	5	-	143933867	143942422
61904	1535	ENSMUSG00000061904	Mus musculus	10	-	90579538	90586712
61911	6301	ENSMUSG00000061911	Mus musculus	12	-	30219801	30605707
61923	5160	ENSMUSG00000061923	Mus musculus	15	-	38148956	38156394
61928	13728	ENSMUSG00000061928	Mus musculus	18	-	20535238	20568697
61947	3372	ENSMUSG00000061947	Mus musculus	12	-	104854887	104869654
61950	2305	ENSMUSG00000061950	Mus musculus	17	-	66132738	66191187
61958	2665	ENSMUSG00000061958	Mus musculus	8	-	22234692	22235749
61959	13726	ENSMUSG00000061959	Mus musculus	8	-	95725120	95753502
61961	12348	ENSMUSG00000061961	Mus musculus	10	-	129338832	129339782
61974	6741	ENSMUSG00000061974	Mus musculus	8	-	48907497	48908159
61977	14412	ENSMUSG00000061977	Mus musculus	6	-	131634854	131635762
61979	8797	ENSMUSG00000061979	Mus musculus	5	-	134623928	134652635
61981	7734	ENSMUSG00000061981	Mus musculus	11	-	77851443	77873933
61984	7470	ENSMUSG00000061984	Mus musculus	11	-	73627644	73628582
61988	10259	ENSMUSG00000061988	Mus musculus	13	-	8939579	8940223
61992	6328	ENSMUSG00000061992	Mus musculus	1	-	161098288	161098773
62007	780	ENSMUSG00000062007	Mus musculus	8	-	74713537	74725426
62012	13828	ENSMUSG00000062012	Mus musculus	17	-	23712819	23736454
62014	8310	ENSMUSG00000062014	Mus musculus	14	-	47427824	47441917
62028	13755	ENSMUSG00000062028	Mus musculus	7	-	25216963	25230701
62031	8786	ENSMUSG00000062031	Mus musculus	7	-	148127480	148133557
62040	15958	ENSMUSG00000062040	Mus musculus	7	-	30678356	30691123
62042	11804	ENSMUSG00000062042	Mus musculus	7	-	93764146	93765153
62044	2810	ENSMUSG00000062044	Mus musculus	7	-	53039317	53059479
62054	10197	ENSMUSG00000062054	Mus musculus	12	-	21322282	21329466
62061	4891	ENSMUSG00000062061	Mus musculus	2	-	25555558	25558845
62064	13361	ENSMUSG00000062064	Mus musculus	4	-	149523081	149542591
62070	12538	ENSMUSG00000062070	Mus musculus	X	-	103382546	103399029
62074	13535	ENSMUSG00000062074	Mus musculus	10	-	38870976	38883600
62075	15863	ENSMUSG00000062075	Mus musculus	10	-	80364109	80380990
62077	9838	ENSMUSG00000062077	Mus musculus	5	-	31419085	31440003
62078	3353	ENSMUSG00000062078	Mus musculus	17	-	10401473	10512315
62082	13242	ENSMUSG00000062082	Mus musculus	16	-	44811898	44915937
62093	1741	ENSMUSG00000062093	Mus musculus	14	-	90296030	90298273
62098	7796	ENSMUSG00000062098	Mus musculus	2	-	138082320	138113155
62103	11626	ENSMUSG00000062103	Mus musculus	9	-	38655649	38656699
62105	3891	ENSMUSG00000062105	Mus musculus	16	-	58995230	59000442
62110	2493	ENSMUSG00000062110	Mus musculus	5	-	74601377	74927746
62115	4221	ENSMUSG00000062115	Mus musculus	11	-	59918515	60012699
62124	11063	ENSMUSG00000062124	Mus musculus	2	-	152418927	152422221
62127	5468	ENSMUSG00000062127	Mus musculus	3	-	104804835	104856064
62128	7470	ENSMUSG00000062128	Mus musculus	11	-	73143243	73169415
62142	4726	ENSMUSG00000062142	Mus musculus	7	-	110033031	110036665
62147	5055	ENSMUSG00000062147	Mus musculus	7	-	115538636	115539628
62148	12543	ENSMUSG00000062148	Mus musculus	14	-	52473443	52474313
62149	11747	ENSMUSG00000062149	Mus musculus	9	-	38991765	38992709
62151	3603	ENSMUSG00000062151	Mus musculus	9	-	73327229	73781374
62154	7927	ENSMUSG00000062154	Mus musculus	15	-	78208836	78226315
62157	5441	ENSMUSG00000062157	Mus musculus	4	-	135242372	135264091
62162	8553	ENSMUSG00000062162	Mus musculus	X	-	89260530	89261672
62168	13865	ENSMUSG00000062168	Mus musculus	X	-	157061026	157157904
62169	7129	ENSMUSG00000062169	Mus musculus	1	-	183081062	183099125
62170	47	ENSMUSG00000062170	Mus musculus	X	-	66015056	66057742
62175	14498	ENSMUSG00000062175	Mus musculus	2	-	156665836	156681306
62181	13925	ENSMUSG00000062181	Mus musculus	8	-	107607655	107617454
62184	2777	ENSMUSG00000062184	Mus musculus	X	-	48740389	49035033
62185	8877	ENSMUSG00000062185	Mus musculus	15	-	82446395	82451337
62186	7470	ENSMUSG00000062186	Mus musculus	11	-	73720054	73720992
62190	6909	ENSMUSG00000062190	Mus musculus	6	-	57652595	57689432
62196	14529	ENSMUSG00000062196	Mus musculus	18	-	7581507	7582133
62197	10816	ENSMUSG00000062197	Mus musculus	16	-	13780062	13780256
62199	4308	ENSMUSG00000062199	Mus musculus	19	-	13387850	13388773
62200	3623	ENSMUSG00000062200	Mus musculus	3	-	64519629	64648687
62202	1640	ENSMUSG00000062202	Mus musculus	17	-	30357042	30713110
62203	3409	ENSMUSG00000062203	Mus musculus	16	-	11220494	11253943
62209	15683	ENSMUSG00000062209	Mus musculus	1	-	68086615	68787111
62210	818	ENSMUSG00000062210	Mus musculus	18	-	50213174	50251431
62226	10738	ENSMUSG00000062226	Mus musculus	X	-	108363679	108364032
62232	3982	ENSMUSG00000062232	Mus musculus	3	-	78866444	78977120
62234	10166	ENSMUSG00000062234	Mus musculus	5	-	108998433	109058758
62239	12496	ENSMUSG00000062239	Mus musculus	10	-	128824691	128825650
62245	13067	ENSMUSG00000062245	Mus musculus	16	-	19605818	19606759
62248	10204	ENSMUSG00000062248	Mus musculus	13	-	51740694	51746023
62252	1885	ENSMUSG00000062252	Mus musculus	17	-	28712662	28720526
62257	12460	ENSMUSG00000062257	Mus musculus	9	-	27598971	28732631
62260	9649	ENSMUSG00000062260	Mus musculus	4	-	119202927	119211374
62270	1086	ENSMUSG00000062270	Mus musculus	9	-	89986509	90009417
62275	11768	ENSMUSG00000062275	Mus musculus	9	-	109503631	109528571
62296	13480	ENSMUSG00000062296	Mus musculus	9	-	111277324	111298278
62300	4954	ENSMUSG00000062300	Mus musculus	7	-	20302015	20334818
62309	10393	ENSMUSG00000062309	Mus musculus	9	-	57351833	57353255
62312	16446	ENSMUSG00000062312	Mus musculus	11	-	98273798	98299030
62314	3878	ENSMUSG00000062314	Mus musculus	19	-	13993512	13994462
62327	14175	ENSMUSG00000062327	Mus musculus	17	-	8627288	8635361
62329	11328	ENSMUSG00000062329	Mus musculus	5	-	38126758	38131059
62342	15432	ENSMUSG00000062342	Mus musculus	13	-	33341477	33352713
62345	15351	ENSMUSG00000062345	Mus musculus	1	-	109408000	109422169
62352	846	ENSMUSG00000062352	Mus musculus	12	-	21276563	21292054
62369	3358	ENSMUSG00000062369	Mus musculus	7	-	111988826	111991018
62372	9069	ENSMUSG00000062372	Mus musculus	5	-	30669355	30764275
62376	7114	ENSMUSG00000062376	Mus musculus	19	-	46764424	46776388
62380	15418	ENSMUSG00000062380	Mus musculus	8	-	125935453	125945907
62381	6874	ENSMUSG00000062381	Mus musculus	15	-	76452539	76456504
62393	3096	ENSMUSG00000062393	Mus musculus	X	-	6356426	6523902
62397	7981	ENSMUSG00000062397	Mus musculus	15	-	36930384	36937073
62410	13447	ENSMUSG00000062410	Mus musculus	3	-	98545447	98589319
62417	15710	ENSMUSG00000062417	Mus musculus	13	-	23627287	23627778
62426	11804	ENSMUSG00000062426	Mus musculus	7	-	93534167	93535168
62432	3395	ENSMUSG00000062432	Mus musculus	19	-	37760170	37767953
62444	4610	ENSMUSG00000062444	Mus musculus	7	-	88605288	88638592
62472	10068	ENSMUSG00000062472	Mus musculus	17	-	47179533	47179988
62477	14033	ENSMUSG00000062477	Mus musculus	6	-	131558311	131558910
62478	14266	ENSMUSG00000062478	Mus musculus	4	-	141394154	141402272
62480	10596	ENSMUSG00000062480	Mus musculus	17	-	13116825	13133262
62488	8184	ENSMUSG00000062488	Mus musculus	19	-	34682421	34687891
62510	7479	ENSMUSG00000062510	Mus musculus	1	-	192886910	192908435
62515	14489	ENSMUSG00000062515	Mus musculus	3	-	10204347	10208576
62519	15982	ENSMUSG00000062519	Mus musculus	6	-	47785694	47818256
62524	11399	ENSMUSG00000062524	Mus musculus	7	-	4289326	4296766
62526	838	ENSMUSG00000062526	Mus musculus	18	-	67385356	67405296
62528	14427	ENSMUSG00000062528	Mus musculus	6	-	132930033	132930983
62536	11370	ENSMUSG00000062536	Mus musculus	7	-	33950227	33950694
62542	16307	ENSMUSG00000062542	Mus musculus	7	-	114514304	114692169
62563	9990	ENSMUSG00000062563	Mus musculus	12	-	25350713	25366678
62564	7042	ENSMUSG00000062564	Mus musculus	X	-	71396283	71413177
62580	8275	ENSMUSG00000062580	Mus musculus	1	-	137198260	137210320
62585	3534	ENSMUSG00000062585	Mus musculus	4	-	135451309	135476123
62590	1212	ENSMUSG00000062590	Mus musculus	1	-	88051355	88174859
62591	15379	ENSMUSG00000062591	Mus musculus	17	-	57219489	57227023
62604	15977	ENSMUSG00000062604	Mus musculus	5	-	23009174	23122389
62609	15182	ENSMUSG00000062609	Mus musculus	16	-	95479165	95521867
62619	12387	ENSMUSG00000062619	Mus musculus	17	-	46909584	46910356
62622	8683	ENSMUSG00000062622	Mus musculus	14	-	50548288	50549217
62627	6616	ENSMUSG00000062627	Mus musculus	4	-	94608732	94645791
62646	5178	ENSMUSG00000062646	Mus musculus	2	-	120229632	120286586
62649	11747	ENSMUSG00000062649	Mus musculus	9	-	39291892	39292836
62661	6576	ENSMUSG00000062661	Mus musculus	2	-	31101443	31150992
62678	10373	ENSMUSG00000062678	Mus musculus	10	-	127448825	127449230
62683	6344	ENSMUSG00000062683	Mus musculus	15	-	102493299	102501478
62687	10215	ENSMUSG00000062687	Mus musculus	8	-	87675823	87697521
62694	13061	ENSMUSG00000062694	Mus musculus	6	-	112409685	112422864
62710	5055	ENSMUSG00000062710	Mus musculus	7	-	115489549	115490493
62713	14749	ENSMUSG00000062713	Mus musculus	16	-	94086061	94348638
62729	10168	ENSMUSG00000062729	Mus musculus	1	-	173207123	173211317
62732	1985	ENSMUSG00000062732	Mus musculus	7	-	25649639	25654710
62751	15660	ENSMUSG00000062751	Mus musculus	6	-	41408909	41413759
62757	3973	ENSMUSG00000062757	Mus musculus	2	-	88704764	88705687
62760	12474	ENSMUSG00000062760	Mus musculus	15	-	84210477	84277527
62761	5420	ENSMUSG00000062761	Mus musculus	5	-	31754846	31784124
62762	19	ENSMUSG00000062762	Mus musculus	9	-	36587286	36604890
62773	8326	ENSMUSG00000062773	Mus musculus	7	-	25453031	25457069
62778	3660	ENSMUSG00000062778	Mus musculus	3	-	105916288	105935032
62785	15166	ENSMUSG00000062785	Mus musculus	7	-	51846034	51860124
62797	8380	ENSMUSG00000062797	Mus musculus	7	-	97067199	97089695
62814	8787	ENSMUSG00000062814	Mus musculus	X	-	20692946	20698318
62822	12293	ENSMUSG00000062822	Mus musculus	13	-	120251579	120274924
62826	13826	ENSMUSG00000062826	Mus musculus	8	-	107471256	107479862
62844	4308	ENSMUSG00000062844	Mus musculus	19	-	13176869	13177774
62859	2364	ENSMUSG00000062859	Mus musculus	17	-	28203692	28217529
62861	15836	ENSMUSG00000062861	Mus musculus	7	-	6336063	6349622
62866	1219	ENSMUSG00000062866	Mus musculus	10	-	12933201	13194202
62867	12617	ENSMUSG00000062867	Mus musculus	9	-	108462800	108467895
62868	15716	ENSMUSG00000062868	Mus musculus	9	-	18679773	18680720
62878	11804	ENSMUSG00000062878	Mus musculus	7	-	93637061	93638059
62901	3279	ENSMUSG00000062901	Mus musculus	16	-	20097627	20127817
62906	8794	ENSMUSG00000062906	Mus musculus	15	-	88953733	88959115
62908	14607	ENSMUSG00000062908	Mus musculus	3	-	153585322	153607392
62918	6149	ENSMUSG00000062918	Mus musculus	10	-	95599183	95599646
62929	5482	ENSMUSG00000062929	Mus musculus	12	-	55961284	55963778
62936	4308	ENSMUSG00000062936	Mus musculus	19	-	13416250	13417182
62937	6537	ENSMUSG00000062937	Mus musculus	4	-	88783274	88826981
62939	5400	ENSMUSG00000062939	Mus musculus	1	-	52065087	52164028
62949	14657	ENSMUSG00000062949	Mus musculus	X	-	57476470	57657156
62952	14427	ENSMUSG00000062952	Mus musculus	6	-	132818026	132819027
62960	14119	ENSMUSG00000062960	Mus musculus	5	-	76328852	76374483
62962	86	ENSMUSG00000062962	Mus musculus	18	-	21235168	21235611
62963	11334	ENSMUSG00000062963	Mus musculus	1	-	173218694	173225155
62980	13306	ENSMUSG00000062980	Mus musculus	6	-	21935910	22205606
62981	572	ENSMUSG00000062981	Mus musculus	10	-	94943440	94964561
62987	3859	ENSMUSG00000062987	Mus musculus	7	-	114271958	114272905
62991	1904	ENSMUSG00000062991	Mus musculus	8	-	32928500	33119581
62995	2401	ENSMUSG00000062995	Mus musculus	6	-	8580527	8728487
63011	10209	ENSMUSG00000063011	Mus musculus	17	-	25885559	25891322
63015	13898	ENSMUSG00000063015	Mus musculus	5	-	93610965	93635476
63019	1315	ENSMUSG00000063019	Mus musculus	2	-	157193345	157222498
63042	13795	ENSMUSG00000063042	Mus musculus	1	-	143153145	143153735
63049	4583	ENSMUSG00000063049	Mus musculus	8	-	48752532	48760512
63052	12190	ENSMUSG00000063052	Mus musculus	3	-	157699667	157731442
63058	1758	ENSMUSG00000063058	Mus musculus	9	-	98757010	98757771
63060	4181	ENSMUSG00000063060	Mus musculus	14	-	64562511	64569569
63063	14512	ENSMUSG00000063063	Mus musculus	6	-	76832544	77795573
63065	15586	ENSMUSG00000063065	Mus musculus	7	-	133903115	133909333
63077	16078	ENSMUSG00000063077	Mus musculus	4	-	148550431	148681807
63089	15377	ENSMUSG00000063089	Mus musculus	7	-	51206042	51210308
63106	4352	ENSMUSG00000063106	Mus musculus	14	-	53029589	53030545
63116	3980	ENSMUSG00000063116	Mus musculus	11	-	74147784	74148731
63117	6746	ENSMUSG00000063117	Mus musculus	7	-	112172539	112173480
63120	5157	ENSMUSG00000063120	Mus musculus	7	-	115209282	115210310
63129	1179	ENSMUSG00000063129	Mus musculus	12	-	56666226	56667883
63130	14375	ENSMUSG00000063130	Mus musculus	13	-	3803000	3803449
63133	15377	ENSMUSG00000063133	Mus musculus	7	-	51222121	51226688
63142	2537	ENSMUSG00000063142	Mus musculus	14	-	24117983	24622525
63145	8725	ENSMUSG00000063145	Mus musculus	2	-	69485312	69505626
63146	6012	ENSMUSG00000063146	Mus musculus	5	-	134965256	135028304
63157	9296	ENSMUSG00000063157	Mus musculus	5	-	88121647	88128446
63160	849	ENSMUSG00000063160	Mus musculus	7	-	28043957	28067163
63172	7679	ENSMUSG00000063172	Mus musculus	4	-	106926508	106952543
63173	12496	ENSMUSG00000063173	Mus musculus	10	-	129238620	129239579
63177	15377	ENSMUSG00000063177	Mus musculus	7	-	51307660	51312075
63179	6290	ENSMUSG00000063179	Mus musculus	7	-	138514684	138531350
63193	4834	ENSMUSG00000063193	Mus musculus	11	-	114784095	114795700
63200	11021	ENSMUSG00000063200	Mus musculus	13	-	43493745	43498227
63206	2665	ENSMUSG00000063206	Mus musculus	8	-	22776269	22777120
63216	15707	ENSMUSG00000063216	Mus musculus	10	-	78480069	78481028
63221	11624	ENSMUSG00000063221	Mus musculus	9	-	38737676	38738774
63229	9517	ENSMUSG00000063229	Mus musculus	7	-	54101213	54110996
63232	15398	ENSMUSG00000063232	Mus musculus	12	-	105218465	105228131
63234	4952	ENSMUSG00000063234	Mus musculus	15	-	103138670	103140878
63235	5744	ENSMUSG00000063235	Mus musculus	2	-	90751153	90758298
63236	1646	ENSMUSG00000063236	Mus musculus	15	-	76778969	76781159
63239	8114	ENSMUSG00000063239	Mus musculus	17	-	27559670	27650286
63242	14693	ENSMUSG00000063242	Mus musculus	X	-	115540844	115541862
63249	2529	ENSMUSG00000063249	Mus musculus	15	-	9507954	9560399
63251	14828	ENSMUSG00000063251	Mus musculus	11	-	99488538	99489552
63252	15691	ENSMUSG00000063252	Mus musculus	6	-	40898462	40904352
63253	6818	ENSMUSG00000063253	Mus musculus	8	-	85958392	85982290
63260	16460	ENSMUSG00000063260	Mus musculus	15	-	89612824	89672200
63268	5140	ENSMUSG00000063268	Mus musculus	15	-	76063433	76073870
63273	8578	ENSMUSG00000063273	Mus musculus	3	-	51220048	51277946
63275	4546	ENSMUSG00000063275	Mus musculus	2	-	13948458	13977650
63296	9201	ENSMUSG00000063296	Mus musculus	15	-	94459616	94926528
63297	229	ENSMUSG00000063297	Mus musculus	7	-	62091329	62524252
63316	13111	ENSMUSG00000063316	Mus musculus	11	-	101303729	101306843
63320	9604	ENSMUSG00000063320	Mus musculus	10	-	82082603	82085856
