# An example of input file for detection of paralogons by CHSMiner
# from public paralog database EPGD (http://epgd.biosino.org/EPGD)	
# GeneID	FamilyID	Symbol	Organism	Chromosome	Orient	Start	End
55620	0	STAP2	Homo sapiens	19	-	4275039	4289846
84954	0	MPND	Homo sapiens	19	+	4294569	4311074
6455	49669	SH3GL1	Homo sapiens	19	-	4311366	4351470
10036	0	CHAF1A	Homo sapiens	19	+	4353659	4394393
80700	0	UBXD1	Homo sapiens	19	-	4396260	4408789
84717	0	HDGF2	Homo sapiens	19	+	4423254	4453222
729359	0	KIAA1881	Homo sapiens	19	-	4453191	4468715
440503	51530	LOC440503	Homo sapiens	19	-	4474091	4486202
116844	0	LRG1	Homo sapiens	19	-	4488226	4491035
10501	0	SEMA6B	Homo sapiens	19	-	4493599	4509502
126282	50485	TNFAIP8L1	Homo sapiens	19	+	4590529	4604952
56005	0	C19orf10	Homo sapiens	19	-	4608556	4621414
91039	51405	DPP9	Homo sapiens	19	-	4626235	4674874
284424	0	C19orf30	Homo sapiens	19	+	4720151	4723530
55527	50490	FEM1A	Homo sapiens	19	+	4742769	4746567
148022	0	TICAM1	Homo sapiens	19	-	4766991	4769450
10226	51530	M6PRBP1	Homo sapiens	19	-	4789345	4818675
645432	0	ARRDC5	Homo sapiens	19	-	4841448	4853878
404664	0	C19orf31	Homo sapiens	19	-	4858741	4861018
29128	0	UHRF1	Homo sapiens	19	+	4861813	4913164
23030	0	JMJD2B	Homo sapiens	19	+	4920131	5104605
5802	0	PTPRS	Homo sapiens	19	-	5157378	5237398
148066	0	ZNRF4	Homo sapiens	19	+	5406441	5407866
257000	0	PLAC2	Homo sapiens	19	-	5510363	5518964
9667	50550	SAFB2	Homo sapiens	19	-	5538009	5573761
6294	50550	SAFB	Homo sapiens	19	+	5574163	5619488
125988	0	P117	Homo sapiens	19	-	5629432	5631910
374875	50136	HSD11B1L	Homo sapiens	19	+	5632034	5639532
25873	51274	RPL36	Homo sapiens	19	+	5641271	5642677
9361	0	LONP1	Homo sapiens	19	-	5642844	5671175
257062	0	TMEM146	Homo sapiens	19	+	5671687	5729741
163154	0	MGC24975	Homo sapiens	19	-	5733970	5735609
56931	0	DUS3L	Homo sapiens	19	-	5736150	5742191
2528	49275	FUT6	Homo sapiens	19	-	5762884	5790702
4902	0	NRTN	Homo sapiens	19	+	5774817	5779334
2525	49275	FUT3	Homo sapiens	19	-	5793901	5802481
2527	49275	FUT5	Homo sapiens	19	-	5816836	5821550
126328	0	NDUFA11	Homo sapiens	19	-	5845685	5855024
400673	0	VMAC	Homo sapiens	19	+	5855893	5861262
828	0	CAPS	Homo sapiens	19	+	5865218	5866885
8498	49579	RANBP3	Homo sapiens	19	-	5867149	5929112
5990	49589	RFX2	Homo sapiens	19	-	5944174	6061553
81616	51983	ACSBG2	Homo sapiens	19	+	6086709	6144111
729433	0	LOC729433	Homo sapiens	19	-	6161385	6163327
4298	0	MLLT1	Homo sapiens	19	-	6161391	6230958
125981	51441	ASAH3	Homo sapiens	19	-	6257724	6284561
8192	0	CLPP	Homo sapiens	19	+	6312462	6319914
84266	0	ALKBH7	Homo sapiens	19	+	6323443	6326039
5623	0	PSPN	Homo sapiens	19	-	6326304	6326859
2962	0	GTF2F1	Homo sapiens	19	-	6330580	6344183
390877	49040	LOC390877	Homo sapiens	19	+	6347390	6363348
8570	51346	KHSRP	Homo sapiens	19	-	6364358	6375804
284427	0	SLC25A41	Homo sapiens	19	-	6377049	6384772
79085	52311	SLC25A23	Homo sapiens	19	-	6391074	6410780
92359	0	CRB3	Homo sapiens	19	+	6415259	6418231
79958	0	DENND1C	Homo sapiens	19	-	6418217	6432797
10382	49760	TUBB4	Homo sapiens	19	-	6445329	6453329
8744	0	TNFSF9	Homo sapiens	19	+	6482036	6486932
970	0	CD70	Homo sapiens	19	-	6536849	6542162
8740	0	TNFSF14	Homo sapiens	19	-	6615559	6621598
718	0	C3	Homo sapiens	19	-	6628877	6671659
56927	52380	GPR108	Homo sapiens	19	-	6680924	6688632
9322	50899	TRIP10	Homo sapiens	19	+	6690706	6702528
10045	0	SH2D3A	Homo sapiens	19	-	6703170	6718479
7409	50451	VAV1	Homo sapiens	19	+	6723721	6808370
2015	51165	EMR1	Homo sapiens	19	+	6838581	6891463
326342	51165	EMR4	Homo sapiens	19	-	6908003	6946249
497049	0	FLJ25758	Homo sapiens	19	-	6955970	6957393
729458	51678	LOC729458	Homo sapiens	19	-	6970171	6972442
284428	51678	LOC284428	Homo sapiens	19	+	6981587	6984019
653656	51678	LOC653656	Homo sapiens	19	-	6988756	6991189
125997	51678	MBD3L2	Homo sapiens	19	+	7000349	7002747
653657	51678	LOC653657	Homo sapiens	19	-	7007217	7009650
79230	49788	ZNF557	Homo sapiens	19	+	7020720	7034588
3643	49852	INSR	Homo sapiens	19	-	7067637	7245010
23370	0	ARHGEF18	Homo sapiens	19	+	7351865	7443370
92960	0	PEX11G	Homo sapiens	19	-	7447760	7459904
374877	0	C19orf45	Homo sapiens	19	+	7468484	7479335
140467	0	ZNF358	Homo sapiens	19	+	7487074	7491910
57192	50802	MCOLN1	Homo sapiens	19	+	7493511	7504863
10908	0	PNPLA6	Homo sapiens	19	+	7505074	7532649
57662	0	KIAA1543	Homo sapiens	19	+	7566888	7589195
56949	0	XAB2	Homo sapiens	19	-	7590410	7600438
126006	0	PCP2	Homo sapiens	19	-	7602506	7604569
6813	49712	STXBP2	Homo sapiens	19	+	7608010	7618706
56729	0	RETN	Homo sapiens	19	+	7639971	7641339
199675	0	C19orf59	Homo sapiens	19	+	7647513	7650711
2208	0	FCER2	Homo sapiens	19	-	7659661	7672996
339390	0	CLEC4G	Homo sapiens	19	-	7699849	7703007
30835	50851	CD209	Homo sapiens	19	-	7710881	7718405
10332	50851	CLEC4M	Homo sapiens	19	+	7734080	7740490
115704	51710	EVI5L	Homo sapiens	19	+	7801242	7835861
80164	0	FLJ22184	Homo sapiens	19	-	7839604	7849955
80131	51495	LRRC8E	Homo sapiens	19	+	7859389	7872906
5609	0	MAP2K7	Homo sapiens	19	+	7874764	7885362
645781	0	LOC645781	Homo sapiens	19	+	7885496	7888781
6618	0	SNAPC2	Homo sapiens	19	+	7891228	7894133
404217	0	CTXN1	Homo sapiens	19	-	7895383	7897028
10469	0	TIMM44	Homo sapiens	19	-	7897602	7914537
1994	49933	ELAVL1	Homo sapiens	19	-	7929456	7976528
6370	0	CCL25	Homo sapiens	19	+	8023933	8033546
84467	51906	FBN3	Homo sapiens	19	-	8036286	8118384
79603	51017	LASS4	Homo sapiens	19	+	8180256	8233301
51293	0	CD320	Homo sapiens	19	-	8273010	8279238
4701	0	NDUFA7	Homo sapiens	19	-	8282243	8292265
6234	49634	RPS28	Homo sapiens	19	+	8292383	8293279
256949	0	KANK3	Homo sapiens	19	-	8293468	8314145
51129	0	ANGPTL4	Homo sapiens	19	+	8335010	8345256
9230	49454	RAB11B	Homo sapiens	19	+	8361295	8374478
51257	52137	2-Mar	Homo sapiens	19	+	8384186	8409900
4670	0	HNRPM	Homo sapiens	19	+	8415650	8459997
84106	0	PRAM1	Homo sapiens	19	-	8460939	8473494
645839	0	LOC645839	Homo sapiens	19	-	8476884	8477890
84330	0	ZNF414	Homo sapiens	19	-	8482218	8485031
4542	51999	MYO1F	Homo sapiens	19	-	8491995	8548306
81794	50323	ADAMTS10	Homo sapiens	19	-	8551125	8581587
284382	49024	MGC33407	Homo sapiens	19	-	8668752	8670171
284383	49463	OR2Z1	Homo sapiens	19	+	8702390	8703334
148156	49788	ZNF558	Homo sapiens	19	-	8781381	8794564
85509	51678	MBD3L1	Homo sapiens	19	+	8814331	8814994
94025	0	MUC16	Homo sapiens	19	-	8820519	8953017
125963	49463	OR1M1	Homo sapiens	19	+	9064920	9065861
390882	49463	OR7G2	Homo sapiens	19	-	9073944	9074981
125962	49463	OR7G1	Homo sapiens	19	-	9086273	9087438
390883	49463	OR7G3	Homo sapiens	19	-	9097687	9098625
57693	49788	ZNF317	Homo sapiens	19	+	9112072	9135083
162998	49463	OR7D2	Homo sapiens	19	+	9157269	9160492
125958	49463	OR7D4	Homo sapiens	19	-	9185574	9186512
84527	49788	ZNF559	Homo sapiens	19	+	9295927	9315520
7730	49788	ZNF177	Homo sapiens	19	+	9334695	9353865
10781	49788	ZNF266	Homo sapiens	19	-	9384270	9407233
147741	49788	ZNF560	Homo sapiens	19	-	9436825	9470278
79088	49788	ZNF426	Homo sapiens	19	-	9499666	9510302
7675	49788	ZNF121	Homo sapiens	19	-	9537291	9556208
93134	49788	ZNF561	Homo sapiens	19	-	9580130	9592898
54811	49788	ZNF562	Homo sapiens	19	-	9620340	9646733
729644	0	LOC729644	Homo sapiens	19	-	9632433	9646988
162993	49788	LOC162993	Homo sapiens	19	-	9729150	9741046
54850	0	FBXL12	Homo sapiens	19	-	9781942	9790730
59286	0	UBL5	Homo sapiens	19	+	9799613	9801790
5300	0	PIN1	Homo sapiens	19	+	9806998	9821357
93145	49866	OLFM2	Homo sapiens	19	-	9825393	9908069
50509	0	COL5A3	Homo sapiens	19	-	9931236	9982146
50700	49342	RDH8	Homo sapiens	19	+	9984924	9993953
388503	0	LOC388503	Homo sapiens	19	+	10014155	10045810
55337	0	FLJ11286	Homo sapiens	19	+	10058008	10064917
83854	49812	ANGPTL6	Homo sapiens	19	-	10064012	10074424
56342	0	PPAN	Homo sapiens	19	+	10077964	10082974
5032	0	P2RY11	Homo sapiens	19	+	10083196	10087064
8666	0	EIF3G	Homo sapiens	19	-	10086689	10091598
1786	0	DNMT1	Homo sapiens	19	-	10105021	10166810
646106	0	LOC646106	Homo sapiens	19	-	10188840	10188974
9294	49234	EDG5	Homo sapiens	19	-	10195519	10202928
51073	0	MRPL4	Homo sapiens	19	+	10223639	10231735
3383	49350	ICAM1	Homo sapiens	19	+	10242778	10258290
3386	0	ICAM4	Homo sapiens	19	+	10258649	10260197
7087	0	ICAM5	Homo sapiens	19	+	10261654	10268452
112812	53173	FDX1L	Homo sapiens	19	-	10277102	10287684
125950	0	RAVER1	Homo sapiens	19	-	10287887	10305196
3385	49350	ICAM3	Homo sapiens	19	-	10305451	10311306
7297	49376	TYK2	Homo sapiens	19	-	10322208	10352210
11140	0	CDC37	Homo sapiens	19	-	10362808	10375270
5141	0	PDE4A	Homo sapiens	19	+	10424636	10441305
9817	49455	KEAP1	Homo sapiens	19	-	10457795	10475053
53637	49234	EDG8	Homo sapiens	19	-	10484622	10489111
84971	52024	ATG4D	Homo sapiens	19	+	10515646	10525093
65095	0	KRI1	Homo sapiens	19	-	10524760	10537701
1032	49153	CDKN2D	Homo sapiens	19	-	10538137	10540654
10053	50300	AP1M2	Homo sapiens	19	-	10544346	10558990
57153	51042	SLC44A2	Homo sapiens	19	+	10597228	10616231
3609	0	ILF3	Homo sapiens	19	+	10625987	10664094
81890	0	QTRT1	Homo sapiens	19	+	10673130	10685039
1785	52634	DNM2	Homo sapiens	19	+	10689754	10803578
11018	50303	TMED1	Homo sapiens	19	-	10804113	10807982
255809	0	LOC255809	Homo sapiens	19	+	10820082	10841465
10498	0	CARM1	Homo sapiens	19	+	10843252	10894447
78992	50805	YIPF2	Homo sapiens	19	-	10894443	10900356
90580	0	C19orf52	Homo sapiens	19	+	10900423	10901916
6597	51602	SMARCA4	Homo sapiens	19	+	10932605	11033952
3949	49397	LDLR	Homo sapiens	19	+	11061131	11105489
147841	0	SPC24	Homo sapiens	19	-	11117169	11127457
25959	0	KANK2	Homo sapiens	19	-	11135945	11167495
57572	52498	DOCK6	Homo sapiens	19	-	11170972	11234127
55908	0	LOC55908	Homo sapiens	19	+	11209125	11213618
26526	0	TSPAN16	Homo sapiens	19	+	11267823	11298671
9545	49454	RAB3D	Homo sapiens	19	-	11296092	11311320
374882	0	TMEM205	Homo sapiens	19	-	11314457	11317721
126075	0	LOC126075	Homo sapiens	19	+	11318180	11327052
64748	50952	LPPR2	Homo sapiens	19	+	11327108	11337371
126074	0	C19orf39	Homo sapiens	19	+	11346382	11348626
2057	0	EPOR	Homo sapiens	19	-	11349474	11356018
57139	53934	RGL3	Homo sapiens	19	-	11366000	11391003
115948	0	MGC20983	Homo sapiens	19	-	11392271	11406939
5589	0	PRKCSH	Homo sapiens	19	+	11407268	11422782
1995	49933	ELAVL3	Homo sapiens	19	-	11423142	11452802
115950	0	ZNF653	Homo sapiens	19	-	11455245	11477653
51295	0	ECSIT	Homo sapiens	19	-	11477743	11500929
1264	49172	CNN1	Homo sapiens	19	+	11510578	11522137
84337	0	ELOF1	Homo sapiens	19	-	11524857	11531050
54	0	ACP5	Homo sapiens	19	-	11546476	11549495
199692	49788	ZNF627	Homo sapiens	19	+	11569326	11590973
401898	0	LOC401898	Homo sapiens	19	+	11611590	11658381
55552	49788	ZNF823	Homo sapiens	19	-	11693077	11710730
126068	49788	ZNF441	Homo sapiens	19	+	11738906	11754300
126069	49788	ZNF491	Homo sapiens	19	+	11770390	11780305
126070	0	ZNF440	Homo sapiens	19	+	11801553	11806030
90594	49788	ZNF439	Homo sapiens	19	+	11837843	11841305
7620	52814	ZNF69	Homo sapiens	19	+	11859669	11886143
90592	49788	ZNF700	Homo sapiens	19	+	11896899	11922577
284390	49788	ZNF763	Homo sapiens	19	+	11936868	11952213
729745	0	LOC729745	Homo sapiens	19	+	11950974	11951846
163059	49788	ZNF433	Homo sapiens	19	-	11986531	12007524
729747	49788	LOC729747	Homo sapiens	19	-	12015619	12028126
729755	50799	LOC729755	Homo sapiens	19	+	12068238	12068859
7568	49788	ZNF20	Homo sapiens	19	-	12103802	12112115
90589	49788	ZNF625	Homo sapiens	19	-	12116704	12128528
7695	49788	ZNF136	Homo sapiens	19	+	12134918	12161063
51710	49788	ZNF44	Homo sapiens	19	-	12219006	12266636
147837	49788	ZNF563	Homo sapiens	19	-	12289290	12305501
729289	0	LOC729289	Homo sapiens	19	+	12317762	12319751
79973	49788	ZNF442	Homo sapiens	19	-	12321184	12337446
90576	0	ZNF799	Homo sapiens	19	-	12351255	12373051
10224	49788	ZNF443	Homo sapiens	19	-	12401519	12412823
163051	49788	ZNF709	Homo sapiens	19	-	12435742	12456631
163050	49788	ZNF564	Homo sapiens	19	-	12497539	12523316
57474	49788	ZNF490	Homo sapiens	19	-	12547644	12582594
163049	49788	ZNF791	Homo sapiens	19	+	12582752	12601675
4125	0	MAN2B1	Homo sapiens	19	-	12618321	12638827
51398	0	C19orf56	Homo sapiens	19	-	12639886	12641448
84292	50186	MORG1	Homo sapiens	19	+	12641583	12647645
1725	0	DHPS	Homo sapiens	19	-	12647533	12653676
648044	49954	LOC648044	Homo sapiens	19	+	12659862	12660185
84261	0	FBXW9	Homo sapiens	19	-	12660730	12668431
30000	51851	TNPO2	Homo sapiens	19	-	12671014	12694077
79002	0	C19orf43	Homo sapiens	19	-	12702453	12706528
439	0	ASNA1	Homo sapiens	19	+	12709305	12720136
54831	0	BEST2	Homo sapiens	19	+	12724471	12730271
29911	50433	HOOK2	Homo sapiens	19	-	12734816	12747336
3726	49970	JUNB	Homo sapiens	19	+	12763309	12765124
7001	49473	PRDX2	Homo sapiens	19	-	12768633	12773693
10535	0	RNASEH2A	Homo sapiens	19	+	12778427	12785461
83546	0	RTBDN	Homo sapiens	19	-	12797295	12807229
22983	52690	MAST1	Homo sapiens	19	+	12810347	12846764
1777	49220	DNASE2	Homo sapiens	19	-	12847022	12853334
10661	0	KLF1	Homo sapiens	19	-	12856235	12859016
2639	49021	GCDH	Homo sapiens	19	+	12862973	12871782
2193	0	FARSA	Homo sapiens	19	-	12894292	12905521
811	49901	CALR	Homo sapiens	19	+	12910422	12916302
5886	0	RAD23A	Homo sapiens	19	+	12917653	12925454
90480	0	GADD45GIP1	Homo sapiens	19	-	12925971	12929049
199699	0	DAND5	Homo sapiens	19	+	12941431	12946566
4784	52155	NFIX	Homo sapiens	19	+	12967583	13070609
4066	0	LYL1	Homo sapiens	19	-	13070846	13074680
55621	0	TRMT1	Homo sapiens	19	-	13076714	13088331
112939	51291	BTBD14B	Homo sapiens	19	+	13090108	13112958
729807	0	LOC729807	Homo sapiens	19	-	13090421	13095297
8677	49710	STX10	Homo sapiens	19	-	13116223	13121986
9592	0	IER2	Homo sapiens	19	+	13122281	13126721
773	51047	CACNA1A	Homo sapiens	19	-	13179114	13478316
81576	0	CCDC130	Homo sapiens	19	+	13719752	13735105
646407	0	LOC646407	Homo sapiens	19	-	13736056	13736292
84245	0	MGC3207	Homo sapiens	19	+	13736336	13746095
28974	0	C19orf53	Homo sapiens	19	+	13746284	13750272
65249	53120	ZSWIM4	Homo sapiens	19	+	13767273	13804043
79173	0	C19orf57	Homo sapiens	19	-	13854167	13877908
54862	0	CC2D1A	Homo sapiens	19	+	13864992	13902691
79883	0	PODNL1	Homo sapiens	19	-	13904166	13910288
90379	0	LOC90379	Homo sapiens	19	+	13924318	13933255
5989	0	RFX1	Homo sapiens	19	-	13933351	13978096
117579	0	RLN3	Homo sapiens	19	+	14000016	14002782
9466	0	IL27RA	Homo sapiens	19	+	14003261	14025025
342979	0	LOC342979	Homo sapiens	19	-	14025416	14028718
126037	51943	EEF1DP1	Homo sapiens	19	+	14042141	14043167
113230	0	LOC113230	Homo sapiens	19	+	14044347	14046873
646457	53825	LOC646457	Homo sapiens	19	-	14052951	14057438
90378	0	SAMD1	Homo sapiens	19	-	14060228	14061173
5566	49041	PRKACA	Homo sapiens	19	-	14063499	14089558
55723	50531	ASF1B	Homo sapiens	19	-	14091320	14108439
22859	50402	LPHN1	Homo sapiens	19	-	14119548	14177996
976	51165	CD97	Homo sapiens	19	+	14353212	14380534
10212	49242	DDX39	Homo sapiens	19	-	14380630	14391170
5585	50248	PKN1	Homo sapiens	19	+	14405165	14443678
5731	0	PTGER1	Homo sapiens	19	-	14444277	14447173
10755	50131	GIPC1	Homo sapiens	19	-	14449570	14467943
3337	49344	DNAJB1	Homo sapiens	19	-	14486581	14490200
9524	51920	GPSN2	Homo sapiens	19	+	14501381	14537791
4713	0	NDUFB7	Homo sapiens	19	-	14537889	14543885
388512	0	FLJ45910	Homo sapiens	19	+	14554895	14582950
84658	51165	EMR3	Homo sapiens	19	-	14591050	14646809
84449	49788	ZNF333	Homo sapiens	19	+	14661869	14692771
30817	51165	EMR2	Homo sapiens	19	-	14704204	14750352
26664	49463	OR7C1	Homo sapiens	19	-	14770985	14771947
26659	49463	OR7A5	Homo sapiens	19	-	14798138	14800275
390892	49463	OR7A10	Homo sapiens	19	-	14812759	14813688
26333	49463	OR7A17	Homo sapiens	19	-	14852237	14853166
26658	49463	OR7C2	Homo sapiens	19	+	14913300	14914259
6511	50066	SLC1A6	Homo sapiens	19	-	14921990	14944729
126402	0	CCDC105	Homo sapiens	19	+	14982555	14995080
23581	0	CASP14	Homo sapiens	19	+	15024014	15027899
126370	49463	OR1I1	Homo sapiens	19	+	15058876	15059943
85360	0	SYDE1	Homo sapiens	19	+	15079213	15086788
10994	0	ILVBL	Homo sapiens	19	-	15086784	15097576
4854	49868	NOTCH3	Homo sapiens	19	-	15131443	15172791
79852	51028	ABHD9	Homo sapiens	19	-	15198729	15204230
23476	0	BRD4	Homo sapiens	19	-	15209300	15252261
10270	0	AKAP8	Homo sapiens	19	-	15325334	15351602
26993	0	AKAP8L	Homo sapiens	19	-	15351858	15390832
58525	0	WIZ	Homo sapiens	19	-	15392823	15421761
64926	0	FLJ21438	Homo sapiens	19	-	15423436	15437093
114770	0	PGLYRP2	Homo sapiens	19	-	15440462	15451311
126410	49209	CYP4F22	Homo sapiens	19	+	15480336	15524126
401904	51335	RPL23AP2	Homo sapiens	19	+	15579816	15584419
11283	49209	CYP4F8	Homo sapiens	19	+	15587420	15601444
4051	49209	CYP4F3	Homo sapiens	19	+	15612706	15634633
66002	49209	CYP4F12	Homo sapiens	19	+	15644917	15668983
26538	49463	OR10H2	Homo sapiens	19	+	15699853	15700800
26532	49463	OR10H3	Homo sapiens	19	+	15713202	15714152
284433	49463	OR10H5	Homo sapiens	19	+	15765858	15766805
26539	49463	OR10H1	Homo sapiens	19	-	15778890	15779846
729642	0	LOC729642	Homo sapiens	19	+	15806319	15807628
729645	55311	LOC729645	Homo sapiens	19	-	15823802	15836713
646596	0	LOC646596	Homo sapiens	19	-	15843507	15843692
8529	49209	CYP4F2	Homo sapiens	19	-	15849833	15869883
57834	49209	CYP4F11	Homo sapiens	19	-	15884180	15906325
126541	49463	OR10H4	Homo sapiens	19	+	15920817	15921767
126536	0	LOC126536	Homo sapiens	19	+	15994467	15999722
148231	0	FLJ25328	Homo sapiens	19	+	16005563	16013944
7171	49752	TPM4	Homo sapiens	19	+	16048324	16074407
4218	49454	RAB8A	Homo sapiens	19	+	16083489	16105444
84941	0	HSH2D	Homo sapiens	19	+	16105837	16130380
117286	49124	CIB3	Homo sapiens	19	-	16133178	16145285
26017	0	FAM32A	Homo sapiens	19	+	16157234	16163856
8907	50300	AP1M1	Homo sapiens	19	+	16169730	16207150
10365	0	KLF2	Homo sapiens	19	+	16296650	16299344
58513	49248	EPS15L1	Homo sapiens	19	-	16333407	16443761
125972	49901	CALR3	Homo sapiens	19	-	16450886	16468002
84167	0	C19orf44	Homo sapiens	19	+	16468223	16493160
10523	0	CHERP	Homo sapiens	19	-	16489704	16514247
79939	0	SLC35E1	Homo sapiens	19	-	16523563	16544192
9441	0	MED26	Homo sapiens	19	-	16546717	16600014
79086	0	C19orf42	Homo sapiens	19	-	16617958	16625875
79041	50692	TMEM38A	Homo sapiens	19	+	16632937	16660829
284434	0	NWD1	Homo sapiens	19	+	16691786	16789763
23309	51839	SIN3B	Homo sapiens	19	+	16801217	16852163
9002	0	F2RL3	Homo sapiens	19	+	16860825	16863829
27151	0	CPAMD8	Homo sapiens	19	-	16864757	16998468
93323	0	NY-SAR-48	Homo sapiens	19	-	17021570	17047342
4650	0	MYO9B	Homo sapiens	19	+	17073527	17185103
55850	0	USE1	Homo sapiens	19	+	17187167	17191637
79629	0	OCEL1	Homo sapiens	19	+	17198054	17201027
2063	49644	NR2F6	Homo sapiens	19	-	17203693	17217150
83878	0	USHBP1	Homo sapiens	19	-	17221848	17236543
29086	0	C19orf62	Homo sapiens	19	+	17239231	17251161
126549	0	ANKRD41	Homo sapiens	19	+	17253680	17259453
79575	0	ABHD8	Homo sapiens	19	-	17263940	17275233
64981	0	MRPL34	Homo sapiens	19	+	17277476	17278651
79016	0	DDA1	Homo sapiens	19	+	17281351	17292098
57719	0	TMEM16H	Homo sapiens	19	-	17295033	17306637
84705	0	GTPBP3	Homo sapiens	19	+	17309363	17314529
83483	0	PLVAP	Homo sapiens	19	-	17323263	17349136
684	0	BST2	Homo sapiens	19	-	17374754	17377383
93343	51899	FAM125A	Homo sapiens	19	+	17391911	17397139
115861	0	NXNL1	Homo sapiens	19	-	17427233	17432724
376497	49256	SLC27A1	Homo sapiens	19	+	17442299	17477976
25796	0	PGLS	Homo sapiens	19	+	17483431	17493096
199786	0	FAM129C	Homo sapiens	19	+	17495109	17525453
79709	51307	GLT25D1	Homo sapiens	19	+	17527510	17554964
23025	0	UNC13A	Homo sapiens	19	-	17573136	17660400
55201	0	MAP1S	Homo sapiens	19	+	17691302	17706323
23149	52099	FCHO1	Homo sapiens	19	+	17723335	17760365
10331	51069	B3GNT3	Homo sapiens	19	+	17766918	17785384
3640	0	INSL3	Homo sapiens	19	-	17788321	17793319
3718	49376	JAK3	Homo sapiens	19	-	17797960	17819799
6142	50905	RPL18A	Homo sapiens	19	+	17831726	17835123
6528	49685	SLC5A5	Homo sapiens	19	+	17843781	17865896
115098	0	CCDC124	Homo sapiens	19	+	17906904	17915782
3780	0	KCNN1	Homo sapiens	19	+	17923110	17970929
27106	50669	ARRDC2	Homo sapiens	19	+	17972943	17985910
3594	0	IL12RB1	Homo sapiens	19	-	18031370	18058696
23031	52690	MAST3	Homo sapiens	19	+	18069602	18123501
5296	50058	PIK3R2	Homo sapiens	19	+	18125015	18142342
10437	0	IFI30	Homo sapiens	19	+	18145578	18149926
84769	0	FKSG24	Homo sapiens	19	+	18165049	18168551
5864	49454	RAB3A	Homo sapiens	19	-	18168610	18175838
5143	49482	PDE4C	Homo sapiens	19	-	18181510	18205014
729966	55315	LOC729966	Homo sapiens	19	-	18221759	18228808
80726	0	KIAA1683	Homo sapiens	19	-	18228907	18246234
3727	49970	JUND	Homo sapiens	19	-	18251569	18253467
25804	0	LSM4	Homo sapiens	19	-	18278716	18294961
54858	0	PGPEP1	Homo sapiens	19	+	18312407	18341762
9518	0	GDF15	Homo sapiens	19	+	18357984	18360985
126364	0	LRRC25	Homo sapiens	19	-	18362953	18369414
170463	51170	SSBP4	Homo sapiens	19	+	18391135	18406458
51477	0	ISYNA1	Homo sapiens	19	-	18406624	18409942
8178	0	ELL	Homo sapiens	19	-	18414472	18493917
23770	0	FKBP8	Homo sapiens	19	-	18503567	18515382
79036	0	C19orf50	Homo sapiens	19	+	18529603	18541187
7311	0	UBA52	Homo sapiens	19	+	18543613	18549269
55049	0	C19orf60	Homo sapiens	19	+	18560607	18564145
9244	0	CRLF1	Homo sapiens	19	-	18565046	18578659
25789	0	TMEM59L	Homo sapiens	19	+	18584711	18592821
55295	49455	KLHL26	Homo sapiens	19	+	18608837	18642301
23373	0	CRTC1	Homo sapiens	19	+	18655424	18749761
1311	0	COMP	Homo sapiens	19	-	18754582	18763113
5976	0	UPF1	Homo sapiens	19	+	18803743	18840038
2657	50809	GDF1	Homo sapiens	19	-	18840353	18842115
10715	0	LASS1	Homo sapiens	19	-	18842116	18867952
11316	0	COPE	Homo sapiens	19	-	18871322	18891198
54555	49242	DDX49	Homo sapiens	19	+	18891493	18900435
9454	50027	HOMER3	Homo sapiens	19	-	18901011	18912982
10147	0	SFRS14	Homo sapiens	19	-	18962701	19005367
93436	0	ARMC6	Homo sapiens	19	+	19005470	19029979
284439	51998	SLC25A42	Homo sapiens	19	+	19035807	19084693
54929	51844	TMEM161A	Homo sapiens	19	-	19091429	19110266
4207	0	MEF2B	Homo sapiens	19	-	19117377	19163936
729991	55316	LOC729991	Homo sapiens	19	-	19154377	19163925
8625	0	RFXANK	Homo sapiens	19	+	19164007	19173677
126382	0	NR2C2AP	Homo sapiens	19	-	19173223	19175237
1463	0	NCAN	Homo sapiens	19	+	19188761	19224041
404037	49184	HAPLN4	Homo sapiens	19	-	19227470	19234559
53345	0	TM6SF2	Homo sapiens	19	-	19236172	19245073
57794	0	SF4	Homo sapiens	19	-	19247826	19292317
23383	0	KIAA0892	Homo sapiens	19	+	19316782	19330562
54815	0	GATAD2A	Homo sapiens	19	+	19430400	19478788
730000	0	LOC730000	Homo sapiens	19	-	19486016	19486330
83983	51122	TSSK6	Homo sapiens	19	-	19486027	19487468
51079	0	NDUFA13	Homo sapiens	19	+	19487595	19500006
374887	0	FLJ44968	Homo sapiens	19	+	19500719	19509392
148113	51845	CILP2	Homo sapiens	19	+	19510114	19517902
80714	49478	PBX4	Homo sapiens	19	-	19533521	19590438
9170	49234	EDG4	Homo sapiens	19	-	19595476	19600016
51291	0	GMIP	Homo sapiens	19	-	19601284	19615454
57130	0	ATP13A1	Homo sapiens	19	-	19617008	19633924
94039	49788	ZNF101	Homo sapiens	19	+	19640662	19652137
7561	49788	ZNF14	Homo sapiens	19	-	19682280	19704920
440515	49788	ZNF506	Homo sapiens	19	-	19757647	19793559
730008	51525	ZNF742	Homo sapiens	19	+	19805374	19807881
56242	49788	ZNF253	Homo sapiens	19	+	19837713	19865292
81931	49788	ZNF93	Homo sapiens	19	+	19872786	19906765
91120	49788	ZNF682	Homo sapiens	19	-	19977813	19996185
729906	0	LOC729906	Homo sapiens	19	-	20002516	20011013
729903	49627	LOC729903	Homo sapiens	19	+	20077029	20098884
