# An example of input file for detection of syntenies by CHSMiner		
# from public ortholog database HomoloGene (http://www.ncbi.nlm.nih.gov/sites/entrez?db=homologene)
# GeneID	FamilyID	Symbol	Organism	Chromosome	Orient	Start	End
71544	28446	9030420J04Rik	Mus musculus	9	-	8994327	9239100
244682	28447	Cntn5	Mus musculus	9	-	9661362	10181059
270118	41868	Maml2	Mus musculus	9	+	13415220	13513976
77116	22951	Mtmr2	Mus musculus	9	+	13551725	13610924
74360	8790	Cep57	Mus musculus	9	-	13612238	13631495
72826	25107	2810485I05Rik	Mus musculus	9	+	13632170	13650965
75747	14386	Sesn3	Mus musculus	9	+	14080744	14130577
71946	12425	Endod1	Mus musculus	9	-	14158449	14185435
547035	73800	EG547035	Mus musculus	9	-	14244351	14256492
66070	9499	0610040D20Rik	Mus musculus	9	+	14305062	14315063
75723	43977	Amotl1	Mus musculus	9	-	14346409	14419443
330890	45122	Piwil4	Mus musculus	9	-	14506801	14545176
14345	1538	Fut4	Mus musculus	9	-	14552902	14556565
69325	75283	1700012B09Rik	Mus musculus	9	-	14562643	14575473
56503	9787	Ankrd49	Mus musculus	9	-	14584641	14587407
17535	4083	Mre11a	Mus musculus	9	+	14589150	14638862
14608	7732	Gpr83	Mus musculus	9	+	14664697	14673942
64931	11283	Folr4	Mus musculus	9	-	14690257	14708375
55991	49416	Panx1	Mus musculus	9	-	14810228	14849921
244698	9112	Hephl1	Mus musculus	9	-	14858061	14916547
69137	45982	2200002K05Rik	Mus musculus	9	+	15043488	15063856
234959	3151	Crsp6	Mus musculus	9	-	15064794	15084310
70984	8531	4931406C07Rik	Mus musculus	9	-	15087782	15105999
75316	11472	Josd3	Mus musculus	9	+	15110703	15116547
319675	27936	5830418K08Rik	Mus musculus	9	-	15121358	15137942
170748	10607	BC017612	Mus musculus	9	+	15309661	15349703
234964	18760	Ccdc67	Mus musculus	9	-	15364307	15432376
234967	56300	Slc36a4	Mus musculus	9	+	15514212	15543232
244701	4350	Mtnr1b	Mus musculus	9	-	15667110	15678903
270120	82252	Fat3	Mus musculus	9	-	15714636	16182674
434373	87629	EG434373	Mus musculus	9	+	16834403	16835680
66917	8111	Chordc1	Mus musculus	9	+	18096710	18118443
72560	3294	Naalad2	Mus musculus	9	-	18127464	18190371
546118	66220	B020006M18Rik	Mus musculus	9	+	18208861	18215945
234988	44896	Mbd3l2	Mus musculus	9	+	18235097	18250759
72230	44903	Zfp558	Mus musculus	9	-	18260635	18278002
73503	12502	Mbd3l1	Mus musculus	9	+	18282838	18289735
73732	53407	Muc16	Mus musculus	9	-	18299898	18526239
18322	64896	Olfr24	Mus musculus	9	-	18559135	18560076
258598	81584	Olfr828	Mus musculus	9	-	18619797	18620735
259070	74182	Olfr829	Mus musculus	9	+	18661070	18662035
258559	79360	Olfr830	Mus musculus	9	+	18679772	18680719
258075	88495	Olfr832	Mus musculus	9	+	18749093	18750031
258074	71993	Olfr834	Mus musculus	9	+	18792433	18793371
257872	79411	Olfr835	Mus musculus	9	+	18839568	18840503
258557	83143	Olfr836	Mus musculus	9	+	18925400	18926353
258558	83137	Olfr837	Mus musculus	9	+	18941438	18942376
258560	74251	Olfr843	Mus musculus	9	-	19052899	19053840
258249	74181	Olfr845	Mus musculus	9	+	19142905	19143843
258518	17281	Olfr847	Mus musculus	9	-	19179384	19180322
258520	74179	Olfr849	Mus musculus	9	+	19245358	19246296
258516	74011	Olfr850	Mus musculus	9	-	19281744	19282691
258907	74178	Olfr851	Mus musculus	9	+	19301193	19302131
258908	81552	Olfr853	Mus musculus	9	-	19341454	19342371
258515	74177	Olfr854	Mus musculus	9	-	19370878	19371825
258517	74176	Olfr855	Mus musculus	9	+	19388982	19389920
244713	36389	Zfp75	Mus musculus	9	+	19426571	19454174
624341	74175	EG624341	Mus musculus	9	-	19453851	19463246
257963	79408	Olfr857	Mus musculus	9	+	19517272	19518201
18358	74174	Olfr58	Mus musculus	9	+	19584726	19588507
258519	74174	Olfr859	Mus musculus	9	+	19612763	19613692
258521	86667	Olfr860	Mus musculus	9	-	19650107	19651060
258555	86683	Olfr862	Mus musculus	9	-	19687826	19688746
258336	74172	Olfr77	Mus musculus	9	+	19721672	19726953
665823	93852	EG665823	Mus musculus	9	-	19732248	19732777
258551	83141	Olfr866	Mus musculus	9	-	19831441	19832379
257898	81591	Olfr867	Mus musculus	9	-	19858909	19859904
258552	74168	Olfr868	Mus musculus	9	+	19905204	19906133
258550	85118	Olfr869	Mus musculus	9	+	19941645	19942532
57251	27294	Olfr870	Mus musculus	9	-	19975077	19976012
258905	27294	Olfr871	Mus musculus	9	+	20016794	20017729
258822	81583	Olfr39	Mus musculus	9	+	20090144	20091079
18315	89405	Olfr18	Mus musculus	9	-	20118335	20140537
434377	52318	Zfp560	Mus musculus	9	-	20149579	20189601
22688	85229	Zfp26	Mus musculus	9	-	20239473	20264400
235028	23435	Zfp426	Mus musculus	9	-	20272992	20297189
77519	65980	5730601F06Rik	Mus musculus	9	-	20299511	20325857
244721	87243	2210010B09Rik	Mus musculus	9	+	20385771	20399636
30843	32198	Fbxl12	Mus musculus	9	-	20442229	20449210
66177	83305	Ubl5	Mus musculus	9	+	20447761	20451232
23988	4531	Pin1	Mus musculus	9	+	20456573	20471027
244723	14380	Olfm2	Mus musculus	9	-	20472143	20532672
53867	9253	Col5a3	Mus musculus	9	-	20574493	20619477
235033	41062	Rdh8	Mus musculus	9	+	20622947	20630606
319278	10165	A230050P20Rik	Mus musculus	9	+	20673139	20678739
70726	88931	Angptl6	Mus musculus	9	-	20678252	20684153
235036	5690	Ppan	Mus musculus	9	+	20692700	20696621
53356	2784	Eif3s4	Mus musculus	9	-	20698792	20703033
13433	1055	Dnmt1	Mus musculus	9	-	20711652	20757316
14739	3118	Edg5	Mus musculus	9	-	20770401	20781224
66163	32286	Mrpl4	Mus musculus	9	+	20807180	20813282
15894	168	Icam1	Mus musculus	9	+	20820403	20833240
78369	74401	Icam4	Mus musculus	9	+	20833816	20834974
15898	2447	Icam5	Mus musculus	9	+	20836533	20843479
68165	31955	B230118G17Rik	Mus musculus	9	-	20871963	20877957
71766	12410	Raver1	Mus musculus	9	-	20878601	20896431
54721	20712	Tyk2	Mus musculus	9	-	20908511	20935718
12539	38268	Cdc37	Mus musculus	9	-	20942984	20954349
18577	4520	Pde4a	Mus musculus	9	+	20970234	21016053
50868	8184	Keap1	Mus musculus	9	-	21034510	21043256
94226	11031	Edg8	Mus musculus	9	-	21047360	21050652
235040	13156	Atg4d	Mus musculus	9	+	21069742	21078811
215194	41510	BC021438	Mus musculus	9	-	21077905	21092404
12581	36081	Cdkn2d	Mus musculus	9	-	21092906	21095462
11768	55906	Ap1m2	Mus musculus	9	-	21099901	21116750
68682	10711	Slc44a2	Mus musculus	9	+	21142295	21159471
16201	7785	Ilf3	Mus musculus	9	+	21172446	21209804
60507	11061	Qtrt1	Mus musculus	9	+	21216346	21224631
13430	90883	Dnm2	Mus musculus	9	+	21229388	21311567
17083	21360	Tmed1	Mus musculus	9	-	21311823	21314629
382062	87291	AB124611	Mus musculus	9	+	21330720	21349236
59035	10990	Carm1	Mus musculus	9	+	21351429	21393905
74766	23430	Yipf2	Mus musculus	9	-	21393125	21397189
69773	34702	1810026J23Rik	Mus musculus	9	+	21397165	21400390
20586	55712	Smarca4	Mus musculus	9	+	21420612	21507810
16835	55469	Ldlr	Mus musculus	9	+	21528037	21554362
67629	12166	Spc24	Mus musculus	9	-	21559885	21564729
235041	9163	Ankrd25	Mus musculus	9	-	21572520	21602960
624219	83285	EG624219	Mus musculus	9	+	21639953	21641790
19340	20902	Rab3d	Mus musculus	9	-	21711953	21722564
235043	43895	BC010787	Mus musculus	9	-	21725452	21731905
67119	12084	2510048L02Rik	Mus musculus	9	+	21731914	21740315
235044	11229	BC018242	Mus musculus	9	+	21742717	21753350
66962	18487	2310047B19Rik	Mus musculus	9	+	21759869	21762709
13857	95	Epor	Mus musculus	9	-	21763342	21768019
71746	11363	Rgl3	Mus musculus	9	-	21775970	21793896
77609	16533	C330001K17Rik	Mus musculus	9	-	21794315	21807077
19089	2056	Prkcsh	Mus musculus	9	+	21807478	21818665
15571	31035	Elavl3	Mus musculus	9	-	21822219	21856453
319601	16346	Zfp653	Mus musculus	9	-	21859903	21875788
26940	8080	Ecsit	Mus musculus	9	-	21876689	21889825
12797	995	Cnn1	Mus musculus	9	+	21903724	21914073
66126	41862	Elof1	Mus musculus	9	-	21917432	21918612
11433	37499	Acp5	Mus musculus	9	-	21931189	21935097
235050	102142	Zfp810	Mus musculus	9	-	22081191	22112081
68743	41281	Anln	Mus musculus	9	-	22136455	22193631
68283	19280	9530077C05Rik	Mus musculus	9	+	22216020	22249124
55934	10290	rp9	Mus musculus	9	-	22252781	22272766
319845	44480	Bbs9	Mus musculus	9	+	22280158	22692723
73230	12494	Bmper	Mus musculus	9	+	23027519	23289645
319239	45515	Npsr1	Mus musculus	9	+	23902461	24120841
244745	14762	Dpy19l1	Mus musculus	9	-	24216492	24292357
57246	32476	Tbx20	Mus musculus	9	-	24527647	24578745
80517	10756	Herpud2	Mus musculus	9	-	24912576	24956074
235072	1354	7-Sep	Mus musculus	9	+	25060168	25116149
67484	12144	2310005P05Rik	Mus musculus	9	+	25289181	25411694
76898	49551	B3gat1	Mus musculus	9	+	26559146	26568922
244757	71790	BC038479	Mus musculus	9	-	26570628	26614001
70893	72240	Glb1l3	Mus musculus	9	-	26625537	26668474
382064	78608	Gm1110	Mus musculus	9	-	26687151	26743341
66948	8662	Acad8	Mus musculus	9	-	26781722	26807133
77862	8575	Thyn1	Mus musculus	9	+	26807306	26814918
69091	3601	Vps26b	Mus musculus	9	-	26815355	26837641
78658	41021	Ncapd3	Mus musculus	9	+	26837759	26902899
83964	11338	Jam3	Mus musculus	9	-	26904968	26962964
235086	19472	Igsf9b	Mus musculus	9	+	27106812	27137719
75469	12602	Spata19	Mus musculus	9	+	27204405	27209294
330908	55663	Opcml	Mus musculus	9	+	27598853	28732642
235106	41139	Hnt	Mus musculus	9	-	28803548	29770713
102607	8846	Snx19	Mus musculus	9	+	30234913	30274310
235130	8610	Adamts15	Mus musculus	9	-	30706739	30730036
30806	5108	Adamts8	Mus musculus	9	+	30750147	30770442
235132	18221	Zbtb44	Mus musculus	9	+	30838228	30877843
19143	7906	St14	Mus musculus	9	-	30896174	30939383
11804	20396	Aplp2	Mus musculus	9	-	30957141	31019399
382066	45718	Prdm10	Mus musculus	9	+	31122691	31186127
235134	4492	Nfrkb	Mus musculus	9	+	31193797	31228917
235135	16349	Tmem45b	Mus musculus	9	-	31233780	31271822
12023	2715	Barx2	Mus musculus	9	-	31653864	31720657
330914	8812	Grit	Mus musculus	9	+	32015784	32068868
16521	20248	Kcnj5	Mus musculus	9	-	32122367	32151821
56379	56764	Kcnj1	Mus musculus	9	+	32201569	32206781
14247	55624	Fli1	Mus musculus	9	-	32229792	32348952
23871	3837	Ets1	Mus musculus	9	+	32503626	32565404
67703	57050	Kirrel3	Mus musculus	9	+	34296315	34843888
20443	4572	St3gal4	Mus musculus	9	-	34854163	34924394
69305	32202	Dcps	Mus musculus	9	-	34931998	34983571
117149	14285	Tirap	Mus musculus	9	-	34994348	35007458
235169	9712	Foxred1	Mus musculus	9	-	35011792	35018509
67398	2364	Srpr	Mus musculus	9	+	35018787	35024587
109229	11584	C030004A17Rik	Mus musculus	9	-	35024549	35075364
71989	32794	Rpusd4	Mus musculus	9	+	35075465	35083541
434394	101312	EG434394	Mus musculus	9	-	35089041	35089456
57810	22996	Cdon	Mus musculus	9	+	35259660	35311926
30959	8310	Ddx25	Mus musculus	9	-	35349409	35366048
67049	11339	Pus3	Mus musculus	9	+	35367050	35374767
56872	49624	Svs7	Mus musculus	9	-	35415157	35419430
330921	86016	Gm846	Mus musculus	9	+	35477223	35480473
639025	86450	EG639025	Mus musculus	9	+	36239468	36242522
11451	1219	Acrv1	Mus musculus	9	+	36500804	36506421
12649	975	Chek1	Mus musculus	9	-	36516066	36534211
16430	40617	Stt3a	Mus musculus	9	-	36538957	36575225
13663	3588	Ei24	Mus musculus	9	-	36586739	36604652
235180	21063	Fez1	Mus musculus	9	+	36640393	36686506
208076	32527	Pknox2	Mus musculus	9	-	36698566	36954898
66279	11941	1810021J13Rik	Mus musculus	9	+	37015917	37030795
56857	41357	Slc37a2	Mus musculus	9	-	37036733	37062998
245902	28448	Ccdc15	Mus musculus	9	-	37083419	37155976
72927	17652	Hepacam	Mus musculus	9	+	37175190	37194156
74144	10397	Robo4	Mus musculus	9	+	37209630	37221606
19649	32119	Robo3	Mus musculus	9	-	37224206	37240830
235184	36421	BC024479	Mus musculus	9	+	37296905	37331749
69524	12316	Esam1	Mus musculus	9	+	37335707	37345897
57276	8630	Vsig2	Mus musculus	9	+	37346839	37351789
64011	4500	Nrgn	Mus musculus	9	-	37352076	37360319
20686	7951	Spa17	Mus musculus	9	-	37410882	37421198
22619	8001	Siae	Mus musculus	9	+	37421431	37455902
21376	18102	Tbrg1	Mus musculus	9	-	37456766	37464896
208098	82335	Panx3	Mus musculus	9	-	37467486	37476806
627798	69044	EG627798	Mus musculus	9	+	37490400	37504827
80706	12726	Olfr160	Mus musculus	9	-	37518932	37519861
406176	12726	Olfr151	Mus musculus	9	-	37537637	37538565
258882	17377	Olfr874	Mus musculus	9	+	37553720	37554652
258744	74012	Olfr875	Mus musculus	9	+	37580245	37581177
258883	74154	Olfr876	Mus musculus	9	+	37611497	37612429
258412	64871	Olfr877	Mus musculus	9	+	37662404	37663339
258310	56568	Olfr145	Mus musculus	9	+	37704990	37705922
258794	17395	Olfr878	Mus musculus	9	+	37726228	37727172
258413	74013	Olfr881	Mus musculus	9	+	37800078	37801022
258414	86689	Olfr883	Mus musculus	9	+	37833392	37834321
257996	79400	Olfr884	Mus musculus	9	+	37854808	37855737
257885	86669	Olfr885	Mus musculus	9	+	37868906	37869835
258416	84577	Olfr888	Mus musculus	9	+	37916272	37917216
258475	86670	Olfr889	Mus musculus	9	+	37923382	37924311
258474	86668	Olfr890	Mus musculus	9	+	37950721	37951665
258471	74210	Olfr891	Mus musculus	9	-	37987455	37988405
258333	74015	Olfr893	Mus musculus	9	+	38016639	38017577
258868	17420	Olfr894	Mus musculus	9	+	38026409	38027350
258802	74151	Olfr143	Mus musculus	9	+	38061003	38061944
258875	74253	Olfr895	Mus musculus	9	+	38076099	38077049
18323	74209	Olfr25	Mus musculus	9	+	38137173	38138114
258871	74050	Olfr898	Mus musculus	9	+	38156669	38157619
258472	74254	Olfr899	Mus musculus	9	+	38175132	38176127
258874	74016	Olfr900	Mus musculus	9	+	38185467	38186417
258869	74150	Olfr147	Mus musculus	9	+	38210460	38211413
258028	79399	Olfr901	Mus musculus	9	+	38237868	38238803
258797	72029	Olfr904	Mus musculus	9	+	38271627	38272559
258800	27267	Olfr905	Mus musculus	9	+	38280333	38281265
258799	79365	Olfr906	Mus musculus	9	+	38295615	38296550
258801	27268	Olfr907	Mus musculus	9	+	38306255	38307187
258872	74149	Olfr908	Mus musculus	9	+	38323618	38324549
258873	74148	Olfr909	Mus musculus	9	+	38331318	38332253
258806	27270	Olfr912	Mus musculus	9	+	38387828	38389795
258225	79398	Olfr913	Mus musculus	9	+	38401807	38402745
258782	72026	Olfr914	Mus musculus	9	+	38414051	38415001
258781	27263	Olfr915	Mus musculus	9	-	38454174	38455106
258780	74147	Olfr916	Mus musculus	9	-	38465042	38465974
258183	79421	Olfr917	Mus musculus	9	-	38472497	38473426
258372	81581	Olfr918	Mus musculus	9	-	38480088	38481065
258432	51719	Olfr919	Mus musculus	9	-	38505013	38505960
67776	18222	Loh11cr2a	Mus musculus	9	+	38525882	38550921
258783	74018	Olfr920	Mus musculus	9	+	38563274	38564206
258778	74146	Olfr921	Mus musculus	9	+	38582841	38583782
258777	27262	Olfr922	Mus musculus	9	+	38623089	38624024
258812	45048	Olfr923	Mus musculus	9	+	38635277	38636230
404322	45820	Olfr924	Mus musculus	9	+	38655700	38656626
18324	79676	Olfr26	Mus musculus	9	+	38662648	38663574
258269	44949	Olfr930	Mus musculus	9	+	38737757	38738683
258434	51730	Olfr934	Mus musculus	9	-	38789694	38790626
258741	74145	Olfr935	Mus musculus	9	-	38802091	38803017
258742	74144	Olfr146	Mus musculus	9	-	38826203	38827123
258431	27167	Olfr937	Mus musculus	9	-	38867313	38868248
258430	74207	Olfr938	Mus musculus	9	-	38885380	38886327
258323	86681	Olfr943	Mus musculus	9	+	38991764	38992708
258500	85944	Olfr944	Mus musculus	9	+	39024943	39025878
257959	85940	Olfr144	Mus musculus	9	-	39045071	39046015
258499	27186	Olfr945	Mus musculus	9	-	39065304	39066263
257912	79377	Olfr948	Mus musculus	9	-	39126231	39127196
258046	71961	Olfr951	Mus musculus	9	+	39201377	39202321
235248	27185	Olfr952	Mus musculus	9	-	39233709	39234653
258328	71961	Olfr954	Mus musculus	9	+	39269017	39269961
258242	27185	Olfr955	Mus musculus	9	-	39277364	39278308
18343	81555	Olfr44	Mus musculus	9	-	39291788	39301572
258327	27128	Olfr958	Mus musculus	9	-	39357515	39358453
258501	71989	Olfr959	Mus musculus	9	-	39379906	39380841
244810	8755	AW551984	Mus musculus	9	-	39394980	39411708
258498	81580	Olfr148	Mus musculus	9	+	39421153	39422085
258276	17168	Olfr960	Mus musculus	9	+	39430709	39431659
258497	74020	Olfr961	Mus musculus	9	+	39454312	39455256
258087	79397	Olfr963	Mus musculus	9	+	39476643	39477578
235256	28452	Olfr149	Mus musculus	9	-	39509416	39510351
258165	74021	Olfr965	Mus musculus	9	+	39526813	39527751
258602	79366	Olfr150	Mus musculus	9	+	39544401	39547598
258086	81579	Olfr967	Mus musculus	9	+	39557972	39558904
258604	74022	Olfr970	Mus musculus	9	+	39627225	39628160
258607	27221	Olfr971	Mus musculus	9	+	39647020	39647943
258603	45013	Olfr972	Mus musculus	9	+	39680861	39681805
258606	72004	Olfr973	Mus musculus	9	+	39717389	39718312
259111	64961	Olfr974	Mus musculus	9	+	39749846	39750778
258825	27275	Olfr975	Mus musculus	9	-	39757421	39758353
258364	64863	Olfr976	Mus musculus	9	-	39763573	39764553
259109	88420	Olfr978	Mus musculus	9	+	39801396	39802331
259112	81556	Olfr979	Mus musculus	9	-	39807874	39808809
259110	81557	Olfr980	Mus musculus	9	-	39813599	39814531
258283	64849	Olfr981	Mus musculus	9	+	39829979	39830911
258853	17415	Olfr982	Mus musculus	9	+	39881881	39882846
258824	74140	Olfr983	Mus musculus	9	-	39899601	39900548
258601	17314	Olfr984	Mus musculus	9	-	39908128	39909072
258854	17416	Olfr985	Mus musculus	9	-	39934608	39935543
75667	52854	1700030E15Rik	Mus musculus	9	+	39955706	39958464
258608	17316	Olfr986	Mus musculus	9	+	39994701	39995639
80902	68317	Zfp202	Mus musculus	9	+	39999910	40020773
235281	10176	Scn3b	Mus musculus	9	+	40076800	40099202
235283	18223	Gramd1b	Mus musculus	9	-	40105491	40263348
71566	11705	9030425E11Rik	Mus musculus	9	+	40494046	40592128
15481	68524	Hspa8	Mus musculus	9	+	40609355	40613281
244813	65347	Bsx	Mus musculus	9	+	40682209	40686054
70989	11726	4931429I11Rik	Mus musculus	9	-	40702931	40772194
54698	10454	Crtam	Mus musculus	9	-	40780880	40812668
72828	13152	2810457I06Rik	Mus musculus	9	-	40821723	40965576
20660	2336	Sorl1	Mus musculus	9	-	41776571	41932371
235293	5044	Sc5d	Mus musculus	9	-	42062259	42072315
21683	3955	Tecta	Mus musculus	9	-	42137704	42208011
272589	16120	Tbcel	Mus musculus	9	-	42220399	42280308
110637	81829	Grik4	Mus musculus	9	-	42328516	42752453
69632	9088	Arhgef12	Mus musculus	9	-	42771924	42913800
545339	56031	LOC545339	Mus musculus	9	+	42771924	42776365
235300	72560	Tmem136	Mus musculus	9	-	42916735	42924652
18988	7898	Pou2f3	Mus musculus	9	-	42932021	43013837
102644	14334	Oaf	Mus musculus	9	-	43029360	43047898
58235	2138	Pvrl1	Mus musculus	9	+	43552658	43615543
21838	4580	Thy1	Mus musculus	9	+	43851466	43856661
53376	3098	Usp2	Mus musculus	9	+	43875103	43903709
213211	86257	Rnf26	Mus musculus	9	-	43918863	43921133
84004	4742	Mcam	Mus musculus	9	+	43942753	43950806
12402	3802	Cbl	Mus musculus	9	-	43957344	44042128
270150	26818	BC038167	Mus musculus	9	+	44051409	44055024
170761	11719	Pdzd3	Mus musculus	9	-	44055389	44059542
270151	11623	Nlrx1	Mus musculus	9	-	44060799	44076480
192663	75179	Abcg4	Mus musculus	9	-	44081272	44096326
102423	9174	Mizf	Mus musculus	9	-	44103755	44113711
71764	8876	Tmem24	Mus musculus	9	-	44117319	44128364
13478	1058	Dpagt1	Mus musculus	9	+	44134927	44141682
15270	101313	H2afx	Mus musculus	9	+	44142797	44144159
15288	158	Hmbs	Mus musculus	9	-	44144430	44152257
71732	6673	Vps11	Mus musculus	9	-	44156187	44169752
12282	4658	Hyou1	Mus musculus	9	+	44187667	44200451
14385	37482	Slc37a4	Mus musculus	9	+	44206258	44211048
60409	5665	Trappc4	Mus musculus	9	-	44211841	44215630
75617	68149	Rps25	Mus musculus	9	+	44215796	44218488
382073	13886	Ccdc84	Mus musculus	9	-	44218245	44226089
382074	19844	Foxr1	Mus musculus	9	-	44242316	44248950
22269	4920	Upk2	Mus musculus	9	-	44260797	44262849
80288	65615	Bcl9l	Mus musculus	9	+	44307218	44318505
12145	1298	Blr1	Mus musculus	9	-	44319869	44334503
13209	3238	Ddx6	Mus musculus	9	+	44412980	44445188
58866	5198	Treh	Mus musculus	9	+	44481320	44494386
102693	15903	Phldb1	Mus musculus	9	-	44494390	44543276
213827	1250	Arcn1	Mus musculus	9	-	44549650	44575879
76568	10596	1500035H01Rik	Mus musculus	9	+	44581091	44600796
71687	12403	Tmem25	Mus musculus	9	-	44601861	44607298
192653	14626	BC021608	Mus musculus	9	-	44607482	44611033
214162	4338	Mll1	Mus musculus	9	-	44611437	44689356
27425	86109	Atp5l	Mus musculus	9	-	44721351	44728780
140630	3517	Ube4a	Mus musculus	9	-	44741153	44773607
12502	55	Cd3g	Mus musculus	9	-	44777770	44788506
12500	585	Cd3d	Mus musculus	9	+	44789963	44794503
12501	586	Cd3e	Mus musculus	9	-	44806825	44817672
14012	7309	Eva1	Mus musculus	9	+	44850639	44862094
319742	18867	A530065I17Rik	Mus musculus	9	+	44863270	44873251
270152	17708	Amica1	Mus musculus	9	+	44887265	44915933
72821	3373	Scn2b	Mus musculus	9	+	44925958	44938152
399548	18384	Scn4b	Mus musculus	9	+	44947124	44962143
214523	80930	Tmprss4	Mus musculus	9	-	44980808	45012157
16154	1196	Il10ra	Mus musculus	9	-	45061921	45077228
214531	12936	Tmprss13	Mus musculus	9	+	45127182	45155663
59095	11090	Fxyd6	Mus musculus	9	+	45178267	45204241
11936	86992	Fxyd2	Mus musculus	9	+	45211220	45218360
114873	79549	Dscaml1	Mus musculus	9	+	45238375	45561795
214552	51110	Cep164	Mus musculus	9	-	45574811	45636721
23821	8014	Bace1	Mus musculus	9	+	45646665	45670523
235315	18693	Rnf214	Mus musculus	9	-	45671773	45714959
18554	37955	Pcsk7	Mus musculus	9	+	45714651	45737805
21345	2398	Tagln	Mus musculus	9	-	45737710	45743980
214597	22943	Sidt2	Mus musculus	9	-	45745957	45763331
18475	1932	Pafah1b2	Mus musculus	9	-	45773393	45792953
70661	57023	BC033915	Mus musculus	9	+	45820960	46031224
11806	47900	Apoa1	Mus musculus	9	+	46036792	46038548
11814	81615	Apoc3	Mus musculus	9	-	46041133	46043379
11808	47927	Apoa4	Mus musculus	9	+	46048926	46051540
66113	14197	Apoa5	Mus musculus	9	+	46076690	46080001
22687	2900	Zfp259	Mus musculus	9	+	46081146	46090725
215051	13102	Bud13	Mus musculus	9	+	46091094	46106865
74361	86847	4931429L15Rik	Mus musculus	9	-	46111443	46128068
54725	8641	Cadm1	Mus musculus	9	+	47338434	47661467
244853	83471	D930028F11Rik	Mus musculus	9	+	47970197	48207610
78252	87072	4432416J03Rik	Mus musculus	9	-	48126088	48148879
640268	86248	EG640268	Mus musculus	9	+	48224380	48240043
434401	3672	EG434401	Mus musculus	9	+	48258388	48259675
104444	6447	Rexo2	Mus musculus	9	-	48276618	48288715
67010	9379	Rbm7	Mus musculus	9	-	48296813	48303409
434402	49583	EG434402	Mus musculus	9	+	48303480	48304078
18113	4496	Nnmt	Mus musculus	9	-	48399994	48413181
235320	21214	Zbtb16	Mus musculus	9	-	48462401	48644049
15561	671	Htr3a	Mus musculus	9	-	48707318	48719140
57014	38131	Htr3b	Mus musculus	9	-	48743112	48773094
235323	10840	Usp28	Mus musculus	9	+	48793489	48850621
26951	37959	Zw10	Mus musculus	9	+	48863736	48886877
80893	69471	Tmprss5	Mus musculus	9	+	48910883	48925689
13489	22561	Drd2	Mus musculus	9	+	49148731	49216281
244859	18258	Ankk1	Mus musculus	9	-	49223326	49235125
235330	32375	Ttc12	Mus musculus	9	-	49245065	49294329
17967	40754	Ncam1	Mus musculus	9	-	49310242	49607173
76509	49928	1600029D21Rik	Mus musculus	9	+	50302629	50313743
19286	268	Pts	Mus musculus	9	-	50329721	50336745
170752	12912	Bcdo2	Mus musculus	9	-	50341255	50358806
66654	12007	Tex12	Mus musculus	9	-	50364923	50369429
16173	1200	Il18	Mus musculus	9	+	50373472	50389941
66925	37718	Sdhd	Mus musculus	9	-	50404450	50411921
30057	8262	Timm8b	Mus musculus	9	+	50412014	50413422
270156	41233	AU019823	Mus musculus	9	-	50413344	50425350
72614	12474	Pih1d2	Mus musculus	9	+	50425442	50433101
235339	6814	Dlat	Mus musculus	9	-	50442739	50467884
330938	82369	Dixdc1	Mus musculus	9	-	50470856	50536079
66952	12059	2310030G06Rik	Mus musculus	9	-	50547795	50554625
69253	68189	Hspb2	Mus musculus	9	-	50559182	50560397
12955	68209	Cryab	Mus musculus	9	+	50560862	50564737
68721	11242	1110032A03Rik	Mus musculus	9	-	50570932	50576256
382137	19813	D630004A14Rik	Mus musculus	9	+	50576342	50580774
102580	6756	Alg9	Mus musculus	9	+	50583434	50651632
73699	70244	Ppp2r1b	Mus musculus	9	+	50665039	50702333
235344	22875	Snf1lk2	Mus musculus	9	-	50700905	50817177
244864	18716	Layn	Mus musculus	9	-	50862744	50885198
235345	52243	4833427G06Rik	Mus musculus	9	-	50889417	50910182
56057	9734	Btg4	Mus musculus	9	+	50924105	50927804
18985	4543	Pou2af1	Mus musculus	9	+	51021794	51048183
270157	19023	Gm684	Mus musculus	9	-	51078362	51086469
69809	18881	1810046K07Rik	Mus musculus	9	-	51097788	51137021
244867	18938	Arhgap20	Mus musculus	9	+	51573456	51661163
14148	31216	Fdx1	Mus musculus	9	-	51751411	51771637
19684	37707	Rdx	Mus musculus	9	+	51856431	51896840
244871	35462	Zc3h12c	Mus musculus	9	-	51920089	51976215
330941	52281	AI593442	Mus musculus	9	-	52482514	52487541
77591	20922	Ddx10	Mus musculus	9	-	52906558	53064487
320051	9007	Exph5	Mus musculus	9	+	53109774	53185618
68304	17805	Kdelc2	Mus musculus	9	+	53192127	53209971
75311	12595	4930550C14Rik	Mus musculus	9	+	53213390	53240907
11920	30952	Atm	Mus musculus	9	-	53247472	53344677
244879	1888	Npat	Mus musculus	9	+	53345151	53383731
110446	6	Acat1	Mus musculus	9	-	53388626	53418454
75717	2597	Cul5	Mus musculus	9	-	53424974	53475581
270160	56773	Rab39	Mus musculus	9	-	53492214	53514336
434404	68592	EG434404	Mus musculus	9	-	53497253	53507416
72022	36363	Slc35f2	Mus musculus	9	+	53619344	53665962
270162	10280	Elmod1	Mus musculus	9	-	53759266	53823107
244882	19480	Tnfaip8l3	Mus musculus	9	-	53873414	53916213
